9711
9.9059,11.0261 
5.3638,12.8843 
7.9301,11.0764 
13.4769,7.1418 
4.9720,8.5634 
3.1949,8.0513 
8.3135,8.7621 
11.1820,12.9738 
6.0998,7.8078 
2.4504,8.7145 
3.9225,6.4785 
11.8341,6.8759 
2.8506,6.2155 
8.9879,4.4524 
7.5271,8.0681 
6.8666,2.8153 
11.4059,12.4505 
5.9823,5.1744 
12.0496,10.9029 
4.5410,5.3479 
9.2006,13.3460 
10.1382,9.2938 
9.2202,2.8629 
6.9282,6.6213 
2.6351,6.8115 
12.3966,6.6604 
10.8546,5.4459 
4.3675,6.2155 
11.7306,11.3955 
13.0459,8.5466 
11.5654,8.4850 
2.2965,9.0895 
10.1773,2.6530 
9.8275,8.8880 
8.1652,13.6063 
4.7341,3.5821 
13.2810,5.7033 
10.0430,7.6343 
10.0766,6.8787 
7.2808,6.0084 
3.9141,12.3470 
7.4123,9.2406 
7.6474,12.0559 
4.7145,3.6968 
7.2696,3.3694 
11.8649,11.2835 
7.7286,9.8535 
7.9693,4.5756 
6.9534,11.0569 
11.9181,4.9925 
6.4132,9.7807 
10.8014,10.9449 
10.4852,4.1362 
3.4999,8.5466 
8.5654,4.9058 
7.6306,7.9729 
6.1698,11.9244 
4.4038,4.2733 
6.8078,3.0196 
11.8509,4.9086 
8.3974,6.3246 
3.7406,11.8684 
4.2975,10.1837 
4.3619,6.6017 
2.2265,9.4897 
5.8227,6.4030 
9.7995,10.7518 
13.8099,7.1949 
9.6960,6.5569 
2.8618,9.1959 
12.7101,7.7826 
5.0923,5.8880 
5.9571,12.8031 
5.4561,7.8078 
8.0448,2.4375 
4.2387,7.3629 
12.7437,6.0420 
4.6221,8.0625 
3.5503,4.5644 
6.8890,9.9934 
6.8358,7.5615 
5.8843,13.2285 
11.5207,9.6324 
4.8768,11.9999 
11.6914,5.3088 
5.7975,13.1501 
11.6074,8.1912 
10.0066,7.3908 
4.2219,9.5737 
6.4020,13.4076 
3.4971,5.4711 
7.3843,13.4803 
10.1913,3.8088 
8.0280,12.2238 
9.3909,10.9897 
13.5804,7.9953 
5.3078,4.5084 
2.9989,10.2565 
6.8442,4.6595 
5.3358,8.8572 
8.1456,4.1138 
11.3388,8.9916 
9.6512,12.5428 
2.0754,7.9729 
11.0085,3.0252 
11.2016,9.2126 
11.7753,5.0373 
10.1773,6.4785 
8.3191,2.7034 
6.2341,11.9552 
6.6623,7.2229 
7.7202,8.5998 
5.8451,3.0532 
12.9536,10.7770 
6.0410,6.2127 
6.6959,2.4431 
11.9237,4.0774 
4.4514,6.7780 
8.3778,3.2659 
8.9152,5.1045 
10.0542,7.4944 
8.3611,8.5130 
13.1383,8.8181 
11.0785,3.9683 
11.0141,5.0877 
6.3153,10.4300 
8.4506,10.4552 
4.7061,11.7285 
12.7744,8.6138 
9.5365,4.4160 
11.5487,9.9878 
7.7314,13.2928 
11.5822,12.7024 
8.7361,9.4701 
7.8097,5.5242 
6.1474,10.7966 
5.1791,4.2118 
3.8973,10.3852 
3.9701,6.4953 
7.0737,12.7471 
12.6905,7.5839 
3.3712,5.3088 
5.4393,4.5476 
9.1587,9.4673 
2.6071,9.7388 
7.7901,4.8050 
7.9357,9.0084 
6.8330,5.8405 
10.5104,6.2910 
6.8386,13.0858 
7.8993,6.3722 
11.4815,12.5233 
11.7474,8.4067 
10.8490,11.0876 
8.0448,9.9375 
8.7725,11.5158 
4.3143,12.2126 
13.0655,8.8488 
4.3647,11.6417 
7.7706,4.0830 
11.6018,3.7892 
3.4803,4.2901 
6.4748,4.1138 
11.6074,8.7509 
12.4722,5.2528 
9.4077,8.2668 
3.0577,6.6744 
4.9020,2.8909 
9.1223,8.1968 
9.5728,2.2808 
11.5347,5.5131 
6.3852,7.1390 
3.4551,7.4440 
8.6689,10.3824 
11.5151,4.9142 
12.1280,5.7033 
8.3778,7.8330 
9.8695,5.1632 
4.6557,12.9039 
9.2874,2.4599 
8.8032,4.7183 
9.2930,13.2481 
9.5812,11.3199 
4.7705,8.0149 
10.0430,8.0289 
11.1205,9.7276 
2.6519,8.7509 
7.2500,10.0886 
6.3461,10.7462 
10.4404,7.5224 
4.4878,5.6306 
10.9162,12.8367 
5.9599,10.7714 
5.6464,11.0736 
5.5932,3.0868 
9.9870,5.6054 
8.6129,7.7630 
7.3732,7.0886 
12.1224,7.1278 
8.6213,2.8545 
8.4786,7.2229 
3.5783,9.1623 
8.9907,11.2527 
6.6007,13.7378 
12.7297,5.3927 
6.7295,9.7667 
12.3547,4.1978 
10.4740,2.9105 
9.3909,10.2677 
9.0131,10.4972 
9.7548,7.2593 
8.7361,3.5905 
7.5691,3.6381 
10.5915,8.8600 
8.0700,12.0055 
10.5020,11.3031 
12.0132,6.8815 
7.6642,4.5000 
13.1439,9.1539 
10.5300,6.6464 
5.0027,12.7303 
9.2174,5.3955 
3.1809,4.8554 
13.0067,9.7164 
7.9497,3.1735 
5.7220,8.7901 
8.0560,9.9067 
8.0028,12.2966 
6.4300,8.3675 
10.9805,3.3554 
12.0720,6.0867 
12.4470,7.3824 
7.4543,8.0513 
11.7753,3.7332 
8.6297,6.2015 
11.4227,11.2667 
8.6213,2.0877 
7.0877,11.9804 
11.9908,7.8358 
10.4992,6.7612 
2.3525,7.6091 
6.1530,11.8292 
7.2388,12.5317 
11.5822,4.3769 
2.1146,7.4384 
5.4645,8.2752 
12.3742,4.5700 
6.9338,9.9626 
3.3991,11.3143 
12.8612,5.8741 
5.8507,12.8955 
7.7734,6.7612 
8.7557,9.9067 
9.8723,7.0634 
9.6204,11.0764 
8.6409,8.9076 
5.8087,9.4673 
8.0308,4.6147 
3.7910,11.3311 
6.0522,13.0046 
10.9665,9.6660 
10.4236,10.9617 
9.6932,8.9496 
8.3918,5.5998 
8.6577,4.8666 
12.4834,9.5541 
7.2752,3.0672 
4.1632,10.6595 
10.5524,4.5840 
4.4178,10.4356 
12.4946,9.9347 
7.1689,5.2892 
10.2949,4.6035 
5.9459,6.5961 
12.2259,9.0224 
2.5764,6.9067 
9.9395,11.1044 
9.5728,9.9822 
6.1390,5.1940 
12.3127,5.9272 
2.8282,6.1147 
2.7191,5.5410 
10.0822,9.2546 
6.9953,12.7303 
5.0055,7.1138 
9.1671,2.9580 
8.6045,8.8964 
6.3825,11.8740 
4.6137,9.5625 
8.6465,8.4319 
5.1119,5.3563 
8.8676,10.4272 
3.2536,5.4095 
10.5356,9.4477 
13.1551,9.2294 
4.1156,4.6567 
8.1484,8.8209 
7.6614,5.2668 
2.6239,7.0186 
7.0821,8.3423 
13.4377,8.1576 
10.9106,8.6250 
10.2221,11.4430 
4.3507,4.7631 
12.0916,7.4244 
10.4404,12.7136 
7.5747,10.9617 
4.1884,8.4403 
4.1576,9.4001 
5.1875,7.4272 
8.0476,8.1632 
4.8208,7.4692 
6.9422,3.3386 
5.5093,5.2136 
7.2052,4.7715 
4.9999,9.9263 
4.8460,11.9216 
6.0662,3.1567 
11.4535,8.9048 
10.8350,5.5858 
11.8117,11.6249 
4.7733,7.3656 
6.1838,10.4860 
9.8891,12.5708 
9.4133,13.3432 
3.9561,6.9907 
6.9814,8.0541 
11.6830,5.8992 
8.6101,3.7304 
10.6307,5.7677 
8.1092,6.5849 
6.2761,8.6110 
11.1680,12.0531 
3.3991,11.7145 
6.0466,5.9496 
10.0794,3.7360 
9.2482,6.1875 
5.6716,3.7360 
12.2511,10.0074 
4.2723,10.0438 
11.3919,5.5270 
3.6818,7.6623 
11.7697,10.3684 
5.0475,6.5989 
4.6165,4.9869 
9.8723,4.7351 
4.2023,7.4860 
9.4077,8.7005 
9.7799,12.3330 
5.3666,8.8768 
11.5487,6.6576 
6.2173,13.5671 
12.9787,9.3274 
6.7882,4.1474 
8.0532,11.1744 
3.9673,3.9263 
11.5682,10.2117 
6.4496,7.7015 
4.2919,11.9384 
8.0308,12.4589 
10.2781,2.7677 
2.8926,9.3973 
3.1277,8.4375 
2.6575,5.8629 
3.0801,11.0205 
5.4617,6.4869 
7.6558,7.5196 
8.4450,5.2752 
4.5830,10.8833 
8.5010,6.0700 
5.6436,11.7369 
12.7437,8.3339 
11.9908,6.0783 
8.5877,3.0196 
11.7418,5.3312 
10.0458,5.3871 
6.6063,10.2425 
7.2192,3.9543 
6.2397,13.3488 
3.2060,8.9188 
7.5439,11.7229 
9.7715,13.3320 
9.7464,3.2211 
11.8033,9.5177 
8.2995,10.4272 
7.5019,2.9524 
6.6539,13.2649 
13.4097,9.4085 
7.4459,12.9878 
6.1949,3.7640 
5.7947,9.9934 
2.6295,6.9095 
5.9291,12.1595 
9.8107,10.1809 
7.9749,5.9664 
13.8799,8.0989 
5.6492,9.4925 
10.1801,7.7350 
8.9404,13.4216 
13.7204,7.2201 
5.9906,9.0196 
8.2295,6.5317 
11.8145,3.7164 
4.6417,8.5802 
12.3630,4.3153 
11.3388,9.2994 
11.0505,4.9058 
7.0849,4.5336 
6.8554,7.6259 
4.9524,9.1259 
6.8778,11.3255 
7.3480,10.9477 
3.5419,8.1772 
8.3079,13.6594 
12.6737,9.4617 
11.3136,3.8787 
11.8257,5.0905 
10.3285,8.4459 
6.9058,3.6157 
11.5710,9.0979 
10.4292,3.3274 
3.1137,10.8358 
6.3852,3.3806 
5.3778,5.9104 
11.6354,5.3563 
13.6000,7.5168 
6.4244,5.6642 
12.8668,6.7080 
13.5636,7.5559 
12.2623,12.0475 
5.8283,10.1110 
11.7586,10.3572 
6.1110,6.4114 
4.4738,3.7556 
10.3313,8.1884 
10.6111,2.9133 
3.4271,8.5494 
10.6923,11.5214 
10.1801,9.6408 
12.6009,8.3871 
11.5487,6.2351 
4.5354,5.9720 
8.5570,4.5056 
7.8881,5.5186 
5.5541,3.3582 
4.6557,6.8311 
10.2361,8.9552 
4.9552,5.0037 
11.0421,8.8796 
5.8059,2.8993 
7.5886,4.5532 
8.5626,6.1343 
12.6597,10.9393 
9.3797,10.6343 
11.1065,4.6483 
3.2060,9.4533 
4.7229,10.1445 
7.5047,10.6203 
13.5720,7.6623 
11.1457,6.4366 
5.9095,2.5271 
12.5869,10.2677 
12.7437,4.9729 
5.5960,6.5401 
8.4562,10.8666 
2.5036,8.6194 
3.0829,4.6119 
12.6093,11.5522 
8.4478,4.8806 
11.9489,9.3610 
8.2155,13.1865 
13.4685,7.2761 
4.9160,12.5792 
8.2155,2.6866 
5.3330,8.6753 
11.0645,7.4776 
9.8891,11.9216 
11.9824,4.3909 
7.1157,7.9925 
15.5339,17.9523 
15.8893,20.4318 
16.2195,18.3721 
18.5451,18.3245 
16.9499,19.7797 
17.6216,17.8096 
15.4191,19.0745 
16.7512,18.0950 
17.1403,17.2611 
15.1253,19.0913 
15.2120,18.6967 
16.9360,17.2051 
16.5134,18.0866 
15.9425,17.8516 
16.8548,19.2116 
15.2316,19.2592 
18.1310,19.6370 
17.0507,16.8497 
18.2401,17.4654 
17.7923,17.5018 
17.3110,19.7266 
16.5525,17.2807 
17.2326,19.8665 
17.3921,19.3096 
15.4583,17.4010 
16.8940,19.6958 
16.3399,17.6529 
18.1366,18.3105 
15.0945,19.6230 
16.3399,18.6995 
16.8240,20.1491 
16.5777,19.3264 
15.2120,19.2312 
18.1477,20.1072 
15.9676,18.7891 
17.9127,17.2667 
17.5237,17.0792 
15.9564,17.6613 
15.9984,17.4878 
15.5143,18.0559 
15.6738,20.3562 
17.4901,20.5465 
17.9910,18.0838 
15.9956,17.8404 
15.1029,17.9803 
18.2065,18.3301 
16.5665,20.7004 
16.7121,17.3478 
16.0684,19.7769 
17.0955,19.6958 
17.3026,19.8105 
15.3128,18.2685 
16.5917,20.4905 
15.6682,17.8572 
16.1216,18.6519 
16.1803,17.0428 
18.1477,17.7368 
18.0862,17.7312 
17.9770,18.5540 
18.5172,17.9411 
15.2708,18.8366 
16.0348,19.4187 
16.6421,16.9617 
15.8333,19.3124 
17.4173,18.9346 
16.7540,17.8236 
15.1504,19.2900 
18.3996,19.7322 
14.8762,18.7275 
15.8305,19.6678 
16.4798,17.0484 
16.9052,20.4598 
15.4275,18.7359 
16.0656,17.8488 
17.5349,17.8684 
17.0115,19.4215 
17.1654,19.0045 
16.3035,19.2536 
15.6598,18.2797 
16.3203,19.0269 
16.3538,18.6491 
16.9555,19.0493 
18.1226,17.6837 
16.9751,17.3394 
15.3547,17.9383 
15.0133,19.4439 
18.3436,19.2536 
17.3725,20.3898 
15.4219,19.4775 
16.3287,19.4047 
15.7186,20.3926 
15.2764,20.0288 
15.1393,19.1389 
15.6598,19.9448 
17.4985,18.2210 
16.9919,18.3861 
15.9285,17.3870 
18.2317,18.7611 
15.5339,17.4234 
17.7336,20.1211 
16.9443,18.7359 
17.7252,20.4150 
15.7298,19.6846 
16.9975,19.1445 
16.4518,18.8031 
16.9751,17.7620 
15.4331,18.3049 
17.3110,18.4812 
18.6011,19.6034 
17.1654,18.8031 
15.1281,18.3861 
17.0927,17.4458 
17.0479,19.9113 
15.1644,19.2620 
17.8063,18.8506 
17.0759,18.5120 
17.9015,17.4682 
15.5814,18.3049 
17.8007,18.8590 
16.9192,18.0503 
15.7801,17.7200 
16.1915,17.0316 
15.6486,19.3208 
17.1598,18.0559 
16.8688,17.7005 
15.1616,17.8991 
16.2587,17.1575 
15.9145,18.9794 
17.0899,16.9001 
16.6197,18.3833 
16.3287,17.1855 
16.6197,19.0269 
17.7028,19.9672 
15.5618,17.8600 
15.2652,18.6072 
16.4378,18.6379 
16.7568,20.1631 
15.9061,18.8031 
16.6309,19.0073 
17.9742,17.8348 
15.1477,19.6454 
15.9061,18.0195 
17.8315,17.9831 
17.3697,17.6557 
15.6402,18.6379 
17.1766,20.0820 
16.9136,20.1267 
15.4499,17.9915 
17.1654,16.9840 
15.8781,19.2648 
15.8613,17.8432 
15.8305,18.4504 
17.2802,17.6501 
18.5759,17.9299 
16.8968,18.5708 
17.5740,19.2228 
17.1039,20.0652 
15.0917,19.4551 
18.3688,19.8861 
16.1691,20.2583 
17.2774,19.3040 
17.2158,17.5214 
15.6290,19.9252 
17.5572,17.6585 
16.0236,17.5437 
17.9127,17.6669 
18.0946,17.3115 
17.0619,20.5773 
16.0376,17.6333 
16.2307,19.4215 
18.7299,19.1976 
16.7177,17.2807 
17.2074,19.3208 
15.9536,20.5045 
16.4966,20.7732 
17.4621,18.4924 
17.5628,19.0717 
16.5358,20.1463 
17.0199,19.9924 
15.8333,18.3441 
16.9304,18.2797 
16.3818,18.7443 
18.5983,19.5363 
16.1300,17.3954 
17.1207,17.8068 
17.0339,19.9057 
15.9397,17.0960 
17.8091,17.1380 
17.9882,18.9738 
18.0358,20.0540 
17.4369,20.5605 
17.8231,18.0671 
16.2671,18.7611 
18.1757,18.1650 
18.2177,19.1641 
16.6701,19.9308 
15.4443,19.0241 
17.5600,20.3394 
18.2401,19.3488 
16.0656,18.5792 
15.6122,18.1846 
15.0469,18.7779 
16.4602,19.8973 
18.6711,19.1417 
17.1570,17.9943 
16.4826,16.9700 
15.5339,20.2863 
17.1570,17.4150 
17.5572,19.2648 
16.9304,20.5941 
15.3547,18.1174 
17.1095,20.4234 
18.0554,18.3189 
15.6850,18.4840 
15.8893,19.7573 
16.3930,18.4309 
16.9779,17.5465 
15.9089,19.0577 
15.7913,19.4495 
16.0740,18.7555 
15.6374,18.7331 
16.3986,18.0755 
16.0656,19.3991 
16.8716,18.0475 
18.1533,17.5353 
15.6962,18.9934 
18.5312,18.1146 
17.4537,17.4206 
17.0535,17.5857 
16.1328,17.0792 
17.3026,18.0755 
16.1188,20.2107 
16.8380,18.0475 
17.0395,20.7564 
16.2447,19.2648 
16.5833,20.3086 
17.9518,18.3469 
17.5181,20.5717 
15.5451,18.6016 
17.2998,19.2508 
16.8464,20.1715 
17.7951,19.5419 
17.4985,19.7853 
17.6860,19.7489 
18.1198,20.0288 
16.5469,18.3441 
14.9014,19.0661 
16.7456,18.0838 
16.1747,18.2685 
15.7633,17.3562 
18.2597,17.5605 
16.0656,17.1967 
16.8296,20.7144 
16.3902,19.5782 
15.9313,19.0521 
18.3940,18.4700 
18.2877,19.1417 
17.0843,17.5214 
15.9984,17.0624 
16.1943,19.2256 
14.9378,19.0437 
16.5386,19.1417 
16.2111,19.4719 
15.1477,19.9141 
17.5349,19.0549 
16.2839,20.2331 
16.9639,20.5409 
17.9658,20.0260 
15.1449,18.7583 
15.7689,20.0904 
17.9406,18.2993 
16.9192,19.1277 
16.7988,19.5111 
17.0255,19.8105 
16.1495,18.2657 
16.2279,17.4906 
18.5507,19.1669 
15.7941,18.2462 
