9711
4
0.5901,0.6148,1,
0.5958,0.597,1,
0.5958,0.6046,1,
0.5822,0.5587,1,
0.5716,0.5691,1,
0.5889,0.6065,1,
0.5906,0.5872,1,
0.5759,0.644,1,
0.5947,0.6095,1,
0.5809,0.5558,1,
0.5423,0.5703,1,
0.5892,0.5658,1,
0.5708,0.6445,1,
0.5469,0.5388,1,
0.5684,0.5939,1,
0.55,0.6043,1,
0.5637,0.538,1,
0.5749,0.5591,1,
0.5637,0.5671,1,
0.5646,0.5803,1,
0.5686,0.6391,1,
0.553,0.5911,1,
0.5546,0.5426,1,
0.5529,0.5697,1,
0.5729,0.5529,1,
0.5864,0.6177,1,
0.5602,0.5951,1,
0.5718,0.5877,1,
0.5312,0.533,1,
0.5631,0.5677,1,
0.5821,0.6208,1,
0.5684,0.5671,1,
0.5553,0.5486,1,
0.5754,0.571,1,
0.5957,0.6038,1,
0.5758,0.5845,1,
0.5697,0.5771,1,
0.564,0.5641,1,
0.535,0.564,1,
0.5686,0.5656,1,
0.528,0.5447,1,
0.5893,0.6279,1,
0.9203,0.2257,1,
0.973,0.2592,1,
0.9547,0.2545,1,
0.9158,0.2669,1,
0.9741,0.2395,1,
0.8896,0.2535,1,
0.9443,0.2602,1,
0.9914,0.241,1,
0.8782,0.2529,1,
0.9411,0.2424,1,
0.9421,0.2811,1,
0.9585,0.2699,1,
0.8826,0.238,1,
0.8854,0.261,1,
0.8873,0.2364,1,
0.956,0.2662,1,
0.9497,0.2349,1,
0.8842,0.25,1,
0.9766,0.2391,1,
0.9215,0.2642,1,
0.9373,0.2843,1,
0.9315,0.2839,1,
0.9189,0.2822,1,
0.9393,0.2232,1,
0.8958,0.2602,1,
0.8999,0.2673,1,
0.9151,0.2561,1,
0.9541,0.2757,1,
0.9851,0.2544,1,
0.8996,0.2609,1,
0.9801,0.2598,1,
0.9661,0.2208,1,
0.9678,0.2387,1,
0.974,0.2674,1,
0.8966,0.2563,1,
0.9209,0.2549,1,
0.8886,0.2709,1,
0.9865,0.2162,1,
0.9102,0.25,1,
0.9548,0.2639,1,
0.9631,0.2554,1,
0.9931,0.2195,1,
0.9342,0.2333,1,
0.9026,0.2578,1,
0.9757,0.2327,1,
0.9867,0.2352,1,
0.9731,0.2164,1,
0.8828,0.2385,1,
0.9981,0.2306,1,
0.9484,0.2691,1,
0.9818,0.2319,1,
0.977,0.2639,1,
0.9829,0.2452,1,
0.8995,0.2328,1,
0.8929,0.2627,1,
0.9587,0.2557,1,
0.8758,0.2607,1,
0.9001,0.2506,1,
0.9068,0.2313,1,
0.9344,0.2806,1,
0.9431,0.2407,1,
0.9618,0.2526,1,
0.9833,0.2311,1,
0.9443,0.2251,1,
0.9919,0.246,1,
0.9529,0.2411,1,
0.9273,0.2258,1,
0.9816,0.2484,1,
0.9486,0.2387,1,
0.8688,0.2516,1,
0.9404,0.2381,1,
0.8857,0.2626,1,
0.9352,0.2275,1,
0.9431,0.2393,1,
0.9633,0.2307,1,
0.9694,0.2521,1,
0.9827,0.2214,1,
0.9091,0.2443,1,
0.9475,0.2742,1,
0.9288,0.2599,1,
0.9048,0.2747,1,
0.9271,0.2854,1,
0.887,0.2406,1,
0.8808,0.2383,1,
0.9525,0.2701,1,
0.9783,0.2164,1,
0.9782,0.2139,1,
0.9476,0.2155,1,
0.9208,0.2312,1,
0.8925,0.2583,1,
0.8968,0.2767,1,
0.9148,0.2266,1,
0.9512,0.2794,1,
0.9939,0.2063,1,
0.9187,0.2346,1,
0.993,0.2343,1,
0.8943,0.2572,1,
0.9823,0.2228,1,
0.9763,0.2504,1,
0.9291,0.2704,1,
0.9634,0.2438,1,
0.9755,0.2338,1,
0.9289,0.254,1,
0.9196,0.2541,1,
0.9468,0.2227,1,
0.8869,0.244,1,
0.9814,0.2382,1,
0.9907,0.2118,1,
0.9241,0.2615,1,
0.9835,0.2277,1,
0.9096,0.2778,1,
0.8807,0.2648,1,
0.9067,0.2718,1,
0.9598,0.2177,1,
0.9079,0.2465,1,
0.9442,0.2528,1,
0.909,0.2589,1,
0.913,0.2441,1,
0.9913,0.2243,1,
0.9245,0.2677,1,
0.9752,0.2481,1,
0.9927,0.2303,1,
0.9181,0.2511,1,
0.9205,0.2767,1,
0.9706,0.2486,1,
0.9832,0.2394,1,
0.8833,0.2467,1,
0.8952,0.2377,1,
0.9336,0.2762,1,
0.9942,0.2155,1,
0.9981,0.2001,1,
0.9821,0.2294,1,
0.9336,0.2854,1,
0.9577,0.2134,1,
0.959,0.2334,1,
0.9652,0.2456,1,
0.9798,0.2278,1,
0.9968,0.2202,1,
0.9092,0.2444,1,
0.9752,0.2312,1,
0.946,0.2444,1,
0.9509,0.2764,1,
0.904,0.2442,1,
0.9715,0.242,1,
0.9663,0.2744,1,
0.976,0.2188,1,
0.9669,0.2247,1,
0.9789,0.2215,1,
0.916,0.243,1,
0.9738,0.264,1,
0.9173,0.2606,1,
0.9716,0.2231,1,
0.8975,0.2396,1,
0.9267,0.2264,1,
0.9519,0.2268,1,
0.9909,0.245,1,
0.9386,0.2571,1,
0.8845,0.2657,1,
0.9426,0.2764,1,
0.9588,0.2753,1,
0.9028,0.2366,1,
0.8698,0.2406,1,
0.9064,0.2435,1,
0.5413,0.5626,1,
0.578,0.5399,1,
0.9014,0.2436,1,
0.975,0.2697,1,
0.5969,0.4041,1,
0.4915,0.4089,1,
0.992,0.196,1,
0.5942,0.6281,1,
0.5354,0.5418,1,
0.5256,0.5507,1,
0.5611,0.5598,1,
0.589,0.6369,1,
0.5744,0.6141,1,
0.5253,0.5423,1,
0.5809,0.5806,1,
0.5565,0.5458,1,
0.5871,0.5839,1,
0.5927,0.5938,1,
0.5804,0.556,1,
0.5492,0.5845,1,
0.5659,0.5854,1,
0.5703,0.6215,1,
0.5881,0.5706,1,
0.558,0.5687,1,
0.596,0.6053,1,
0.5321,0.5649,1,
0.5964,0.5999,1,
0.5575,0.57,1,
0.5267,0.5459,1,
0.5321,0.5444,1,
0.5384,0.5589,1,
0.572,0.6016,1,
0.5961,0.6179,1,
0.5549,0.6079,1,
0.5976,0.5828,1,
0.5795,0.6474,1,
0.5455,0.5605,1,
0.5794,0.6179,1,
0.5802,0.6309,1,
0.5608,0.6167,1,
0.5966,0.6085,1,
0.5629,0.5563,1,
0.5903,0.5992,1,
0.5452,0.5793,1,
0.5383,0.5405,1,
0.5558,0.5593,1,
0.5669,0.5513,1,
0.585,0.642,1,
0.5346,0.5363,1,
0.535,0.5582,1,
0.5757,0.6049,1,
0.5673,0.6233,1,
0.561,0.5958,1,
0.5454,0.5311,1,
0.5202,0.5423,1,
0.5848,0.5953,1,
0.5683,0.5732,1,
0.5943,0.6284,1,
0.5696,0.5504,1,
0.5611,0.5886,1,
0.5571,0.5986,1,
0.5411,0.5689,1,
0.5805,0.5945,1,
0.5614,0.6265,1,
0.5713,0.5801,1,
0.5871,0.5851,1,
0.553,0.5811,1,
0.5381,0.5708,1,
0.5513,0.5746,1,
0.5711,0.6191,1,
0.5492,0.5484,1,
0.5293,0.5302,1,
0.5408,0.54,1,
0.5475,0.5416,1,
0.5752,0.551,1,
0.5406,0.5787,1,
0.581,0.6169,1,
0.5589,0.5961,1,
0.5792,0.5722,1,
0.59,0.626,1,
0.5528,0.5655,1,
0.5892,0.621,1,
0.5497,0.5715,1,
0.5521,0.6051,1,
0.5538,0.575,1,
0.581,0.5514,1,
0.544,0.5738,1,
0.5247,0.5357,1,
0.56,0.6092,1,
0.5355,0.5698,1,
0.5753,0.6357,1,
0.5822,0.6261,1,
0.5699,0.6102,1,
0.5773,0.5771,1,
0.5407,0.5791,1,
0.5868,0.6292,1,
0.5532,0.5742,1,
0.5242,0.544,1,
0.5732,0.5865,1,
0.5499,0.5411,1,
0.553,0.5911,1,
0.5864,0.5874,1,
0.5377,0.5307,1,
0.5736,0.6506,1,
0.5594,0.5611,1,
0.5444,0.5492,1,
0.5518,0.5941,1,
0.5736,0.6215,1,
0.5922,0.5973,1,
0.5489,0.5413,1,
0.5602,0.5951,1,
0.5602,0.6046,1,
0.5526,0.5377,1,
0.5495,0.5772,1,
0.5914,0.6019,1,
0.5273,0.553,1,
0.5302,0.5644,1,
0.5541,0.5782,1,
0.5796,0.6197,1,
0.9523,0.2306,1,
0.9507,0.2709,1,
0.9167,0.2353,1,
0.8944,0.2477,1,
0.9099,0.2293,1,
0.9004,0.2513,1,
0.9097,0.2621,1,
0.996,0.2117,1,
0.9411,0.2424,1,
0.9768,0.2279,1,
0.9062,0.2599,1,
0.9741,0.2041,1,
0.9649,0.2681,1,
0.9534,0.2519,1,
0.9253,0.2795,1,
0.8852,0.2686,1,
0.9133,0.2302,1,
0.93,0.2257,1,
0.9374,0.2409,1,
0.9557,0.2526,1,
0.926,0.2767,1,
0.9265,0.272,1,
0.893,0.2601,1,
0.9009,0.2534,1,
0.8804,0.2377,1,
0.983,0.2085,1,
0.8923,0.2696,1,
0.946,0.2328,1,
0.942,0.2512,1,
0.9556,0.2317,1,
0.9459,0.2803,1,
0.9925,0.2231,1,
0.9304,0.2637,1,
0.8873,0.2331,1,
0.9508,0.2502,1,
0.9803,0.2139,1,
0.9663,0.2377,1,
0.979,0.2292,1,
0.917,0.2572,1,
0.9184,0.2778,1,
0.9795,0.2143,1,
0.9364,0.2612,1,
0.9361,0.2557,1,
0.8939,0.2407,1,
0.9725,0.2556,1,
0.9696,0.2178,1,
0.9153,0.2587,1,
0.902,0.2466,1,
0.8914,0.2319,1,
0.966,0.2318,1,
0.9655,0.2086,1,
0.9746,0.2056,1,
0.9835,0.221,1,
0.9474,0.2526,1,
0.9423,0.2382,1,
0.9343,0.2763,1,
0.9621,0.2588,1,
0.895,0.2424,1,
0.9404,0.274,1,
0.9249,0.2333,1,
0.9757,0.2089,1,
0.9405,0.2499,1,
0.9762,0.2229,1,
0.9224,0.2319,1,
0.9275,0.2365,1,
0.9497,0.2332,1,
0.9509,0.2819,1,
0.9795,0.2638,1,
0.9945,0.2096,1,
0.9191,0.2311,1,
0.9913,0.2024,1,
0.9389,0.2373,1,
0.9007,0.2465,1,
0.9552,0.2681,1,
0.9741,0.2654,1,
0.9684,0.2516,1,
0.9992,0.2258,1,
0.915,0.2746,1,
0.9055,0.2341,1,
0.9213,0.2493,1,
0.9246,0.2279,1,
0.9105,0.2521,1,
0.9815,0.2226,1,
0.8923,0.2317,1,
0.943,0.2185,1,
0.914,0.2355,1,
0.9411,0.2714,1,
0.9352,0.2275,1,
0.9411,0.277,1,
0.9566,0.2731,1,
0.9627,0.2065,1,
0.9734,0.2382,1,
0.9876,0.2427,1,
0.9873,0.2514,1,
0.952,0.2197,1,
0.9827,0.2214,1,
0.8675,0.2398,1,
0.923,0.2753,1,
0.8857,0.2673,1,
0.951,0.249,1,
0.9013,0.2748,1,
0.9264,0.2762,1,
0.9816,0.2214,1,
0.8819,0.2418,1,
0.9563,0.2786,1,
0.9525,0.2188,1,
0.9585,0.2411,1,
0.9757,0.2334,1,
0.9694,0.2358,1,
0.9172,0.2578,1,
0.906,0.2559,1,
0.8686,0.2422,1,
0.9851,0.2302,1,
0.9353,0.2376,1,
0.9398,0.2471,1,
0.9742,0.2157,1,
0.8954,0.2323,1,
0.8876,0.2445,1,
0.9388,0.2771,1,
0.9982,0.2263,1,
0.9784,0.1999,1,
0.9387,0.2502,1,
0.9416,0.2386,1,
0.9051,0.2507,1,
0.9598,0.2177,1,
0.9643,0.2581,1,
0.9602,0.2122,1,
0.9055,0.2616,1,
0.9288,0.2363,1,
0.9036,0.2339,1,
0.9975,0.2133,1,
0.958,0.2099,1,
0.9703,0.2231,1,
0.9856,0.242,1,
0.9082,0.2495,1,
0.9052,0.2535,1,
0.9052,0.2322,1,
0.9183,0.2691,1,
1.0,0.2095,1,
0.9741,0.2515,1,
0.9758,0.2445,1,
0.896,0.249,1,
0.9968,0.2202,1,
0.988,0.2232,1,
0.9468,0.2669,1,
0.9673,0.2065,1,
0.9298,0.2181,1,
0.8828,0.2461,1,
0.9118,0.2714,1,
0.9158,0.27,1,
0.9152,0.2638,1,
0.9663,0.2744,1,
0.9654,0.2686,1,
0.939,0.2353,1,
0.9676,0.2707,1,
0.9038,0.2392,1,
0.9372,0.2528,1,
0.9624,0.2378,1,
0.9402,0.2708,1,
0.8985,0.2332,1,
0.9487,0.2426,1,
0.9082,0.2295,1,
0.8829,0.2537,1,
0.9451,0.2676,1,
0.9638,0.2391,1,
0.5773,0.5896,1,
0.5795,0.4148,1,
0.9082,0.2893,1,
0.591,0.5754,1,
0.5941,0.6498,1,
0.9344,0.2954,1,
0.8639,0.2607,1,
0.5917,0.6344,1,
0.9826,0.1975,2,
0.9013,0.1866,2,
0.9668,0.1725,2,
0.9495,0.1785,2,
0.9234,0.2085,2,
0.9175,0.1846,2,
0.9635,0.1963,2,
0.905,0.1926,2,
0.9802,0.1678,2,
0.8762,0.1892,2,
0.8967,0.163,2,
0.9452,0.1981,2,
0.9059,0.1857,2,
0.9289,0.1904,2,
0.9135,0.1799,2,
0.9567,0.1628,2,
0.9725,0.1651,2,
0.8702,0.1902,2,
0.8747,0.2086,2,
0.9181,0.1832,2,
0.9584,0.1769,2,
0.8923,0.1803,2,
0.8702,0.1842,2,
0.883,0.1896,2,
0.9444,0.2053,2,
0.9697,0.1832,2,
0.8807,0.1984,2,
0.9683,0.1777,2,
0.9235,0.1745,2,
0.9302,0.1858,2,
0.9297,0.1532,2,
0.8745,0.2221,2,
0.973,0.1892,2,
0.8941,0.2214,2,
0.8791,0.2194,2,
0.9862,0.1991,2,
0.8797,0.176,2,
0.8989,0.1817,2,
0.9448,0.1742,2,
0.9889,0.1779,2,
0.8847,0.2106,2,
0.9165,0.172,2,
0.9776,0.1832,2,
0.8815,0.2152,2,
0.9654,0.1554,2,
0.8798,0.1961,2,
0.9007,0.2041,2,
0.8918,0.1872,2,
0.9141,0.1741,2,
0.9292,0.2142,2,
0.961,0.2067,2,
0.9293,0.1917,2,
0.9411,0.1697,2,
0.8891,0.1995,2,
0.8729,0.1917,2,
0.9314,0.1732,2,
0.8596,0.1994,2,
0.8996,0.2124,2,
0.9084,0.1478,2,
0.9254,0.1785,2,
0.9048,0.167,2,
0.946,0.1911,2,
0.8843,0.2224,2,
0.8812,0.1639,2,
0.9522,0.203,2,
0.8901,0.2168,2,
0.9064,0.2218,2,
0.941,0.1662,2,
0.9527,0.147,2,
0.8903,0.2114,2,
0.8891,0.2113,2,
0.869,0.1837,2,
0.9432,0.1604,2,
0.8675,0.1863,2,
0.9342,0.21,2,
0.9094,0.1885,2,
0.8737,0.2206,2,
0.9369,0.1603,2,
0.8761,0.2271,2,
0.9221,0.1671,2,
0.9644,0.1858,2,
0.9278,0.1967,2,
0.9024,0.2179,2,
0.9745,0.1701,2,
0.8942,0.1737,2,
0.8618,0.2148,2,
0.9853,0.196,2,
0.921,0.1596,2,
0.9321,0.1966,2,
0.884,0.1866,2,
0.8926,0.1919,2,
0.9746,0.1618,2,
0.8734,0.2108,2,
0.9535,0.1697,2,
0.8819,0.2303,2,
0.9593,0.1598,2,
0.8673,0.2362,2,
0.9257,0.1525,2,
0.9289,0.1942,2,
0.919,0.2005,2,
0.9553,0.195,2,
0.925,0.1941,2,
0.8932,0.1912,2,
0.8818,0.2314,2,
0.8894,0.1566,2,
0.9327,0.2094,2,
0.8854,0.1841,2,
0.8656,0.2125,2,
0.9345,0.2003,2,
0.9264,0.1984,2,
0.8805,0.1887,2,
0.9483,0.2073,2,
0.8823,0.1643,2,
0.9595,0.1726,2,
0.9448,0.1848,2,
0.8889,0.1781,2,
0.8834,0.1817,2,
0.8596,0.201,2,
0.8745,0.1759,2,
0.9589,0.1569,2,
0.8889,0.2012,2,
0.9129,0.2031,2,
0.9364,0.1793,2,
0.8917,0.2264,2,
0.8697,0.2039,2,
0.9586,0.2069,2,
0.9058,0.1942,2,
0.9097,0.1481,2,
0.914,0.2005,2,
0.9072,0.1915,2,
0.9066,0.1882,2,
0.9442,0.1731,2,
0.9206,0.1596,2,
0.901,0.2069,2,
0.9473,0.2086,2,
0.9011,0.1558,2,
0.9551,0.1579,2,
0.9589,0.1759,2,
0.9548,0.1955,2,
0.938,0.1745,2,
0.8726,0.2317,2,
0.8618,0.2179,2,
0.9398,0.2008,2,
0.8749,0.2027,2,
0.911,0.1985,2,
0.9035,0.1605,2,
0.9134,0.1906,2,
0.8977,0.2166,2,
0.9424,0.2008,2,
0.8828,0.2224,2,
0.874,0.2292,2,
0.8962,0.1732,2,
0.9769,0.1649,2,
0.9092,0.2141,2,
0.9094,0.2202,2,
0.9143,0.1837,2,
0.9316,0.1589,2,
0.9463,0.2026,2,
0.8699,0.2175,2,
0.9604,0.1541,2,
0.9694,0.1894,2,
0.8871,0.18,2,
0.9308,0.1586,2,
0.9551,0.1891,2,
0.8679,0.1873,2,
0.8653,0.2085,2,
0.9447,0.2058,2,
0.9151,0.1894,2,
0.9183,0.2054,2,
0.9231,0.1664,2,
0.9903,0.1871,2,
0.9852,0.1855,2,
0.8835,0.2274,2,
0.8841,0.2289,2,
0.9883,0.1939,2,
0.9927,0.1485,2,
0.8923,0.1616,2,
0.9104,0.2146,2,
0.8903,0.1905,2,
0.9406,0.1882,2,
0.8941,0.1846,2,
0.9052,0.1823,2,
0.9081,0.2089,2,
0.943,0.1589,2,
0.8625,0.2183,2,
0.9256,0.1657,2,
0.9868,0.1757,2,
0.9301,0.1955,2,
0.8951,0.2215,2,
0.9001,0.1609,2,
0.962,0.1567,2,
0.9208,0.1517,2,
0.9002,0.2023,2,
0.9633,0.1786,2,
0.8986,0.2009,2,
0.8928,0.1881,2,
0.9346,0.172,2,
0.8731,0.2235,2,
0.9618,0.1978,2,
0.9281,0.1483,2,
0.9143,0.1524,2,
0.9634,0.1618,2,
0.951,0.1709,2,
0.9588,0.1658,2,
0.9453,0.1818,2,
0.9099,0.1713,2,
0.9595,0.1803,2,
0.9116,0.2209,2,
0.9486,0.1535,2,
0.8698,0.1758,2,
0.8699,0.2229,2,
0.8672,0.2144,2,
0.9766,0.1663,2,
0.9125,0.1601,2,
0.9576,0.2011,2,
0.8853,0.2315,2,
0.9119,0.195,2,
0.9188,0.1508,2,
0.9209,0.1454,2,
0.9339,0.1435,2,
0.9058,0.2025,2,
0.8639,0.2266,2,
0.8698,0.1799,2,
