9711
4
7.8237,3.5905,4 
5.6492,8.2947,4 
4.8236,10.0606,4 
6.5784,6.3862,4 
8.0532,9.9123,4 
6.6427,10.9589,4 
5.9067,12.8115,4 
3.7882,4.4916,4 
13.9638,7.5224,4 
13.5245,6.7948,4 
7.3340,7.9897,4 
9.0691,5.8349,4 
4.1436,6.0028,4 
2.8618,10.8050,4 
13.0375,9.6324,4 
4.5046,4.6231,4 
3.7154,10.8945,4 
9.5253,9.8563,4 
3.3656,7.1614,4 
3.8189,8.1296,4 
6.5672,4.7631,4 
9.7184,13.7182,4 
9.3741,13.7266,4 
7.5299,9.7528,4 
5.0755,6.6073,4 
4.6893,4.0970,4 
2.9402,7.0886,4 
7.8629,10.5671,4 
12.6569,9.6912,4 
8.8564,2.6782,4 
4.3171,8.4347,4 
8.8424,13.2425,4 
8.8200,11.9188,4 
5.0419,9.5373,4 
4.0484,4.4664,4 
10.3677,10.9561,4 
10.5580,10.9757,4 
7.4011,3.5093,4 
12.1028,9.4729,4 
6.4104,9.6828,4 
2.9122,10.7434,4 
3.9141,3.8452,4 
3.4495,11.6837,4 
12.4134,6.3190,4 
11.0477,7.5503,4 
11.3220,12.1595,4 
6.5979,11.7621,4 
2.3917,7.9309,4 
11.2576,3.8703,4 
13.3733,7.6903,4 
3.8021,10.0382,4 
12.4974,4.7491,4 
8.0532,12.5988,4 
8.8956,10.9645,4 
3.4859,5.6026,4 
8.2155,8.2388,4 
11.7697,5.8433,4 
4.2583,3.7500,4 
10.7175,3.6856,4 
9.2230,11.1716,4 
8.2827,12.5652,4 
6.6231,5.2920,4 
4.1072,5.4711,4 
6.0354,4.2509,4 
6.3265,13.3544,4 
6.4580,7.1837,4 
11.7166,7.8386,4 
10.5468,13.3544,4 
5.7752,13.5167,4 
10.5076,3.5485,4 
6.2705,5.6138,4 
13.9778,8.2332,4 
5.8451,7.7630,4 
8.7389,13.0382,4 
12.3575,8.4207,4 
6.1082,3.2015,4 
3.9057,11.0345,4 
3.7098,7.5951,4 
5.6016,8.1408,4 
6.7966,9.5401,4 
6.8582,8.3227,4 
5.5093,9.5485,4 
12.7465,7.6035,4 
11.8201,8.8432,4 
3.7462,11.7285,4 
3.3320,5.6194,4 
11.7586,10.7742,4 
10.1466,2.9356,4 
12.9564,10.7462,4 
2.7863,7.7323,4 
13.6784,9.5457,4 
8.6717,2.5103,4 
12.1979,10.9533,4 
11.1205,10.1194,4 
5.8927,3.4702,4 
7.4879,3.8508,4 
4.8012,6.1035,4 
8.2351,3.4058,4 
3.0689,6.1763,4 
7.6670,12.6996,4 
8.3051,11.7285,4 
11.8061,9.5597,4 
8.4534,2.9412,4 
9.3378,11.9636,4 
8.5905,8.8796,4 
2.2545,7.7378,4 
3.6594,8.4738,4 
2.9458,10.1921,4 
4.5102,12.7052,4 
9.4357,10.0746,4 
7.7901,4.7463,4 
6.8050,7.3908,4 
5.6044,4.1978,4 
2.9346,6.1091,4 
11.0141,8.7005,4 
7.3983,6.0392,4 
9.3322,5.0709,4 
12.0468,8.6530,4 
9.5728,8.2332,4 
10.6979,4.8246,4 
11.0001,8.4403,4 
9.5029,6.4701,4 
13.7344,9.2266,4 
9.8107,3.9235,4 
12.0776,4.1054,4 
6.1642,9.0783,4 
5.8367,9.4953,4 
7.5998,13.7266,4 
4.3871,6.3806,4 
6.1754,6.0476,4 
3.8357,11.9384,4 
5.3917,4.3769,4 
9.5924,12.0363,4 
8.8452,2.3452,4 
9.7072,7.8050,4 
10.4880,4.9841,4 
6.8190,13.1585,4 
12.6709,9.4925,4 
9.2846,6.8283,4 
3.6846,7.0494,4 
12.8192,4.8862,4 
4.6081,3.5625,4 
9.6736,3.6185,4 
10.7595,5.4263,4 
10.1885,3.8368,4 
3.0409,7.8330,4 
3.9057,9.2126,4 
11.0365,10.1893,4 
12.6261,4.9478,4 
11.9992,9.1035,4 
4.8600,6.5093,4 
8.5570,12.7919,4 
7.1577,7.6651,4 
3.6342,8.0205,4 
6.0074,10.5475,4 
8.1680,3.2687,4 
5.7052,9.5373,4 
8.0812,8.9776,4 
12.9088,9.9067,4 
7.4095,13.8134,4 
8.1791,7.8386,4 
11.5487,12.6324,4 
8.7948,5.4487,4 
8.2519,6.1399,4 
11.3108,10.1473,4 
2.6547,9.4981,4 
3.7826,9.2602,4 
7.7146,10.9589,4 
6.6483,4.7771,4 
11.8537,5.2108,4 
5.8759,9.0811,4 
13.5636,9.7612,4 
8.2211,11.9272,4 
7.6194,5.8013,4 
10.4852,7.0326,4 
9.6848,3.1092,4 
12.2847,9.6240,4 
13.8099,8.1408,4 
5.0195,8.6306,4 
9.9451,4.6567,4 
8.1680,9.7695,4 
2.6379,7.1362,4 
7.3144,11.9524,4 
9.2818,5.6950,4 
5.5541,3.3302,4 
8.0784,6.3050,4 
10.5496,10.8330,4 
8.3247,3.0756,4 
9.5001,6.5401,4 
11.6326,8.0597,4 
6.0914,9.6436,4 
13.1551,5.8936,4 
6.5895,4.8106,4 
4.5046,9.7164,4 
11.0197,9.7640,4 
6.0690,3.5317,4 
3.4747,5.6334,4 
7.7622,3.5289,4 
6.2173,7.1166,4 
12.4862,10.8134,4 
8.6773,5.1772,4 
9.2902,6.0252,4 
4.6753,6.1707,4 
6.0886,12.9794,4 
13.6448,8.1436,4 
11.5431,8.5018,4 
7.4655,13.0242,4 
8.4814,8.3703,4 
12.9927,6.2658,4 
9.9423,5.5718,4 
9.1838,9.6660,4 
11.8845,6.1735,4 
12.6961,11.0121,4 
12.9703,7.7966,4 
7.3396,2.7705,4 
12.2903,7.8862,4 
9.8247,2.8153,4 
2.5260,7.2845,4 
3.7322,6.8060,4 
9.5645,2.3368,4 
8.5486,2.0765,4 
7.6978,13.2816,4 
9.6092,13.6762,4 
4.0204,8.9692,4 
11.3444,10.1585,4 
7.2024,2.5690,4 
2.7079,5.5326,4 
2.9178,10.6147,4 
7.8601,13.3040,4 
7.2080,4.6119,4 
11.5654,9.4673,4 
9.2090,9.2294,4 
7.9888,11.1212,4 
6.3936,8.2836,4 
10.9246,3.6409,4 
13.0599,7.7378,4 
6.8666,5.3619,4 
13.1159,9.2938,4 
8.4478,12.3861,4 
10.5887,5.0681,4 
3.9113,8.3171,4 
10.0682,9.9570,4 
4.4430,5.0457,4 
3.6510,8.5522,4 
7.0765,4.7603,4 
6.7854,11.4878,4 
12.1280,5.3955,4 
9.6512,8.4515,4 
5.0419,11.8768,4 
4.7117,2.9916,4 
4.6277,10.3516,4 
3.3740,11.0624,4 
8.0840,3.4142,4 
11.4703,8.6222,4 
9.5057,8.8349,4 
4.7201,5.6390,4 
6.7043,12.0251,4 
7.0653,7.5252,4 
7.4347,13.6846,4 
13.0795,6.2910,4 
3.1305,7.3656,4 
9.7352,11.9692,4 
11.9964,8.0289,4 
12.3547,8.5298,4 
3.0773,9.6884,4 
6.5084,5.2528,4 
2.7303,6.0727,4 
6.9646,4.2733,4 
3.2592,10.6231,4 
8.9012,3.9487,4 
2.9150,7.6707,4 
8.5849,10.0606,4 
10.0626,11.8068,4 
7.5439,8.1212,4 
6.7687,11.7285,4 
11.0589,12.4085,4 
11.2604,10.5111,4 
5.3218,4.9058,4 
7.3480,3.9879,4 
12.6905,6.3218,4 
7.1465,11.6697,4 
9.1111,10.5223,4 
10.5300,3.8368,4 
8.8032,3.0700,4 
13.3202,10.4132,4 
5.7360,11.7229,4 
8.9404,5.0345,4 
7.1577,11.3171,4 
5.8535,6.2630,4 
8.3331,6.7976,4 
11.3136,10.3097,4 
7.0457,3.2127,4 
4.5102,5.4655,4 
6.0718,4.7015,4 
4.9048,12.4253,4 
4.8572,9.1259,4 
10.1634,8.1828,4 
11.9964,11.0037,4 
5.8731,4.1894,4 
11.9712,7.7323,4 
10.9721,12.9738,4 
12.8500,5.4235,4 
6.8638,9.8255,4 
8.1624,9.7779,4 
5.0195,3.8368,4 
5.0503,2.9720,4 
10.1885,10.1389,4 
8.8228,12.1119,4 
9.2118,8.4990,4 
9.6092,7.2845,4 
8.8200,10.7770,4 
8.9712,8.9944,4 
4.0876,4.5700,4 
4.8040,10.9841,4 
12.7353,7.6539,4 
10.7483,9.8815,4 
2.3749,7.1418,4 
12.4330,11.6837,4 
5.3218,7.7434,4 
7.9665,9.3078,4 
8.4646,9.8703,4 
5.7584,4.0438,4 
11.7865,3.7164,4 
3.4999,8.6753,4 
8.0280,6.2071,4 
9.1279,7.7546,4 
4.7509,4.2369,4 
3.2760,11.2975,4 
5.5904,11.2975,4 
7.1717,10.5055,4 
6.8358,12.9066,4 
5.4841,7.4496,4 
5.0111,10.8274,4 
10.9218,5.2136,4 
6.7799,13.6958,4 
5.3582,11.1408,4 
3.3040,6.8955,4 
4.7089,11.8040,4 
6.3349,3.8452,4 
10.0990,11.2443,4 
9.9059,11.0261,4 
5.3638,12.8843,4 
7.9301,11.0764,4 
13.4769,7.1418,4 
4.9720,8.5634,4 
3.1949,8.0513,4 
8.3135,8.7621,4 
11.1820,12.9738,4 
6.0998,7.8078,4 
2.4504,8.7145,4 
3.9225,6.4785,4 
11.8341,6.8759,4 
2.8506,6.2155,4 
8.9879,4.4524,4 
7.5271,8.0681,4 
6.8666,2.8153,4 
11.4059,12.4505,4 
5.9823,5.1744,4 
12.0496,10.9029,4 
4.5410,5.3479,4 
9.2006,13.3460,4 
10.1382,9.2938,4 
9.2202,2.8629,4 
6.9282,6.6213,4 
2.6351,6.8115,4 
12.3966,6.6604,4 
10.8546,5.4459,4 
4.3675,6.2155,4 
11.7306,11.3955,4 
13.0459,8.5466,4 
11.5654,8.4850,4 
2.2965,9.0895,4 
10.1773,2.6530,4 
9.8275,8.8880,4 
8.1652,13.6063,4 
4.7341,3.5821,4 
13.2810,5.7033,4 
10.0430,7.6343,4 
10.0766,6.8787,4 
7.2808,6.0084,4 
3.9141,12.3470,4 
7.4123,9.2406,4 
7.6474,12.0559,4 
4.7145,3.6968,4 
7.2696,3.3694,4 
11.8649,11.2835,4 
7.7286,9.8535,4 
7.9693,4.5756,4 
6.9534,11.0569,4 
11.9181,4.9925,4 
6.4132,9.7807,4 
10.8014,10.9449,4 
10.4852,4.1362,4 
3.4999,8.5466,4 
8.5654,4.9058,4 
7.6306,7.9729,4 
6.1698,11.9244,4 
4.4038,4.2733,4 
6.8078,3.0196,4 
11.8509,4.9086,4 
8.3974,6.3246,4 
3.7406,11.8684,4 
4.2975,10.1837,4 
4.3619,6.6017,4 
2.2265,9.4897,4 
5.8227,6.4030,4 
9.7995,10.7518,4 
13.8099,7.1949,4 
9.6960,6.5569,4 
2.8618,9.1959,4 
12.7101,7.7826,4 
5.0923,5.8880,4 
5.9571,12.8031,4 
5.4561,7.8078,4 
8.0448,2.4375,4 
4.2387,7.3629,4 
12.7437,6.0420,4 
4.6221,8.0625,4 
3.5503,4.5644,4 
6.8890,9.9934,4 
6.8358,7.5615,4 
5.8843,13.2285,4 
11.5207,9.6324,4 
4.8768,11.9999,4 
11.6914,5.3088,4 
5.7975,13.1501,4 
11.6074,8.1912,4 
10.0066,7.3908,4 
4.2219,9.5737,4 
6.4020,13.4076,4 
3.4971,5.4711,4 
7.3843,13.4803,4 
10.1913,3.8088,4 
8.0280,12.2238,4 
9.3909,10.9897,4 
13.5804,7.9953,4 
5.3078,4.5084,4 
2.9989,10.2565,4 
6.8442,4.6595,4 
5.3358,8.8572,4 
8.1456,4.1138,4 
11.3388,8.9916,4 
9.6512,12.5428,4 
2.0754,7.9729,4 
11.0085,3.0252,4 
11.2016,9.2126,4 
11.7753,5.0373,4 
10.1773,6.4785,4 
8.3191,2.7034,4 
6.2341,11.9552,4 
6.6623,7.2229,4 
7.7202,8.5998,4 
5.8451,3.0532,4 
12.9536,10.7770,4 
6.0410,6.2127,4 
6.6959,2.4431,4 
11.9237,4.0774,4 
4.4514,6.7780,4 
8.3778,3.2659,4 
8.9152,5.1045,4 
10.0542,7.4944,4 
8.3611,8.5130,4 
13.1383,8.8181,4 
11.0785,3.9683,4 
11.0141,5.0877,4 
6.3153,10.4300,4 
8.4506,10.4552,4 
4.7061,11.7285,4 
12.7744,8.6138,4 
9.5365,4.4160,4 
11.5487,9.9878,4 
7.7314,13.2928,4 
11.5822,12.7024,4 
8.7361,9.4701,4 
7.8097,5.5242,4 
6.1474,10.7966,4 
5.1791,4.2118,4 
3.8973,10.3852,4 
3.9701,6.4953,4 
7.0737,12.7471,4 
12.6905,7.5839,4 
3.3712,5.3088,4 
5.4393,4.5476,4 
9.1587,9.4673,4 
2.6071,9.7388,4 
7.7901,4.8050,4 
7.9357,9.0084,4 
6.8330,5.8405,4 
10.5104,6.2910,4 
6.8386,13.0858,4 
7.8993,6.3722,4 
11.4815,12.5233,4 
11.7474,8.4067,4 
10.8490,11.0876,4 
8.0448,9.9375,4 
8.7725,11.5158,4 
4.3143,12.2126,4 
13.0655,8.8488,4 
4.3647,11.6417,4 
7.7706,4.0830,4 
11.6018,3.7892,4 
3.4803,4.2901,4 
6.4748,4.1138,4 
11.6074,8.7509,4 
12.4722,5.2528,4 
9.4077,8.2668,4 
3.0577,6.6744,4 
4.9020,2.8909,4 
9.1223,8.1968,4 
9.5728,2.2808,4 
11.5347,5.5131,4 
6.3852,7.1390,4 
3.4551,7.4440,4 
8.6689,10.3824,4 
11.5151,4.9142,4 
12.1280,5.7033,4 
8.3778,7.8330,4 
9.8695,5.1632,4 
4.6557,12.9039,4 
9.2874,2.4599,4 
8.8032,4.7183,4 
9.2930,13.2481,4 
9.5812,11.3199,4 
4.7705,8.0149,4 
10.0430,8.0289,4 
11.1205,9.7276,4 
2.6519,8.7509,4 
7.2500,10.0886,4 
6.3461,10.7462,4 
10.4404,7.5224,4 
4.4878,5.6306,4 
10.9162,12.8367,4 
5.9599,10.7714,4 
5.6464,11.0736,4 
5.5932,3.0868,4 
9.9870,5.6054,4 
8.6129,7.7630,4 
7.3732,7.0886,4 
12.1224,7.1278,4 
8.6213,2.8545,4 
8.4786,7.2229,4 
3.5783,9.1623,4 
8.9907,11.2527,4 
6.6007,13.7378,4 
12.7297,5.3927,4 
6.7295,9.7667,4 
12.3547,4.1978,4 
10.4740,2.9105,4 
9.3909,10.2677,4 
9.0131,10.4972,4 
9.7548,7.2593,4 
8.7361,3.5905,4 
7.5691,3.6381,4 
10.5915,8.8600,4 
8.0700,12.0055,4 
10.5020,11.3031,4 
12.0132,6.8815,4 
7.6642,4.5000,4 
13.1439,9.1539,4 
10.5300,6.6464,4 
5.0027,12.7303,4 
9.2174,5.3955,4 
3.1809,4.8554,4 
13.0067,9.7164,4 
7.9497,3.1735,4 
5.7220,8.7901,4 
8.0560,9.9067,4 
8.0028,12.2966,4 
6.4300,8.3675,4 
10.9805,3.3554,4 
12.0720,6.0867,4 
12.4470,7.3824,4 
7.4543,8.0513,4 
11.7753,3.7332,4 
8.6297,6.2015,4 
11.4227,11.2667,4 
8.6213,2.0877,4 
7.0877,11.9804,4 
11.9908,7.8358,4 
10.4992,6.7612,4 
2.3525,7.6091,4 
6.1530,11.8292,4 
7.2388,12.5317,4 
11.5822,4.3769,4 
2.1146,7.4384,4 
5.4645,8.2752,4 
12.3742,4.5700,4 
6.9338,9.9626,4 
3.3991,11.3143,4 
12.8612,5.8741,4 
5.8507,12.8955,4 
7.7734,6.7612,4 
8.7557,9.9067,4 
9.8723,7.0634,4 
9.6204,11.0764,4 
8.6409,8.9076,4 
5.8087,9.4673,4 
8.0308,4.6147,4 
3.7910,11.3311,4 
6.0522,13.0046,4 
10.9665,9.6660,4 
10.4236,10.9617,4 
9.6932,8.9496,4 
8.3918,5.5998,4 
8.6577,4.8666,4 
12.4834,9.5541,4 
7.2752,3.0672,4 
4.1632,10.6595,4 
10.5524,4.5840,4 
4.4178,10.4356,4 
12.4946,9.9347,4 
7.1689,5.2892,4 
10.2949,4.6035,4 
5.9459,6.5961,4 
12.2259,9.0224,4 
2.5764,6.9067,4 
9.9395,11.1044,4 
9.5728,9.9822,4 
6.1390,5.1940,4 
12.3127,5.9272,4 
2.8282,6.1147,4 
2.7191,5.5410,4 
10.0822,9.2546,4 
6.9953,12.7303,4 
5.0055,7.1138,4 
9.1671,2.9580,4 
8.6045,8.8964,4 
6.3825,11.8740,4 
4.6137,9.5625,4 
8.6465,8.4319,4 
5.1119,5.3563,4 
8.8676,10.4272,4 
3.2536,5.4095,4 
10.5356,9.4477,4 
13.1551,9.2294,4 
4.1156,4.6567,4 
8.1484,8.8209,4 
7.6614,5.2668,4 
2.6239,7.0186,4 
7.0821,8.3423,4 
13.4377,8.1576,4 
10.9106,8.6250,4 
10.2221,11.4430,4 
4.3507,4.7631,4 
12.0916,7.4244,4 
10.4404,12.7136,4 
7.5747,10.9617,4 
4.1884,8.4403,4 
4.1576,9.4001,4 
5.1875,7.4272,4 
8.0476,8.1632,4 
4.8208,7.4692,4 
6.9422,3.3386,4 
5.5093,5.2136,4 
7.2052,4.7715,4 
4.9999,9.9263,4 
4.8460,11.9216,4 
6.0662,3.1567,4 
11.4535,8.9048,4 
10.8350,5.5858,4 
11.8117,11.6249,4 
4.7733,7.3656,4 
6.1838,10.4860,4 
9.8891,12.5708,4 
9.4133,13.3432,4 
3.9561,6.9907,4 
6.9814,8.0541,4 
11.6830,5.8992,4 
8.6101,3.7304,4 
10.6307,5.7677,4 
8.1092,6.5849,4 
6.2761,8.6110,4 
11.1680,12.0531,4 
3.3991,11.7145,4 
6.0466,5.9496,4 
10.0794,3.7360,4 
9.2482,6.1875,4 
5.6716,3.7360,4 
12.2511,10.0074,4 
4.2723,10.0438,4 
11.3919,5.5270,4 
3.6818,7.6623,4 
11.7697,10.3684,4 
5.0475,6.5989,4 
4.6165,4.9869,4 
9.8723,4.7351,4 
4.2023,7.4860,4 
9.4077,8.7005,4 
9.7799,12.3330,4 
5.3666,8.8768,4 
11.5487,6.6576,4 
6.2173,13.5671,4 
12.9787,9.3274,4 
6.7882,4.1474,4 
8.0532,11.1744,4 
3.9673,3.9263,4 
11.5682,10.2117,4 
6.4496,7.7015,4 
4.2919,11.9384,4 
8.0308,12.4589,4 
10.2781,2.7677,4 
2.8926,9.3973,4 
3.1277,8.4375,4 
2.6575,5.8629,4 
3.0801,11.0205,4 
5.4617,6.4869,4 
7.6558,7.5196,4 
8.4450,5.2752,4 
4.5830,10.8833,4 
8.5010,6.0700,4 
5.6436,11.7369,4 
12.7437,8.3339,4 
11.9908,6.0783,4 
8.5877,3.0196,4 
11.7418,5.3312,4 
10.0458,5.3871,4 
6.6063,10.2425,4 
7.2192,3.9543,4 
6.2397,13.3488,4 
3.2060,8.9188,4 
7.5439,11.7229,4 
9.7715,13.3320,4 
9.7464,3.2211,4 
11.8033,9.5177,4 
8.2995,10.4272,4 
7.5019,2.9524,4 
6.6539,13.2649,4 
13.4097,9.4085,4 
7.4459,12.9878,4 
6.1949,3.7640,4 
5.7947,9.9934,4 
2.6295,6.9095,4 
5.9291,12.1595,4 
9.8107,10.1809,4 
7.9749,5.9664,4 
13.8799,8.0989,4 
5.6492,9.4925,4 
10.1801,7.7350,4 
8.9404,13.4216,4 
13.7204,7.2201,4 
5.9906,9.0196,4 
8.2295,6.5317,4 
11.8145,3.7164,4 
4.6417,8.5802,4 
12.3630,4.3153,4 
11.3388,9.2994,4 
11.0505,4.9058,4 
7.0849,4.5336,4 
6.8554,7.6259,4 
4.9524,9.1259,4 
6.8778,11.3255,4 
7.3480,10.9477,4 
3.5419,8.1772,4 
8.3079,13.6594,4 
12.6737,9.4617,4 
11.3136,3.8787,4 
11.8257,5.0905,4 
10.3285,8.4459,4 
6.9058,3.6157,4 
11.5710,9.0979,4 
10.4292,3.3274,4 
3.1137,10.8358,4 
6.3852,3.3806,4 
5.3778,5.9104,4 
11.6354,5.3563,4 
13.6000,7.5168,4 
6.4244,5.6642,4 
12.8668,6.7080,4 
13.5636,7.5559,4 
12.2623,12.0475,4 
5.8283,10.1110,4 
11.7586,10.3572,4 
6.1110,6.4114,4 
4.4738,3.7556,4 
10.3313,8.1884,4 
10.6111,2.9133,4 
3.4271,8.5494,4 
10.6923,11.5214,4 
10.1801,9.6408,4 
12.6009,8.3871,4 
11.5487,6.2351,4 
4.5354,5.9720,4 
8.5570,4.5056,4 
7.8881,5.5186,4 
5.5541,3.3582,4 
4.6557,6.8311,4 
10.2361,8.9552,4 
4.9552,5.0037,4 
11.0421,8.8796,4 
5.8059,2.8993,4 
7.5886,4.5532,4 
8.5626,6.1343,4 
12.6597,10.9393,4 
9.3797,10.6343,4 
11.1065,4.6483,4 
3.2060,9.4533,4 
4.7229,10.1445,4 
7.5047,10.6203,4 
13.5720,7.6623,4 
11.1457,6.4366,4 
5.9095,2.5271,4 
12.5869,10.2677,4 
12.7437,4.9729,4 
5.5960,6.5401,4 
8.4562,10.8666,4 
2.5036,8.6194,4 
3.0829,4.6119,4 
12.6093,11.5522,4 
8.4478,4.8806,4 
11.9489,9.3610,4 
8.2155,13.1865,4 
13.4685,7.2761,4 
4.9160,12.5792,4 
8.2155,2.6866,4 
5.3330,8.6753,4 
11.0645,7.4776,4 
9.8891,11.9216,4 
11.9824,4.3909,4 
7.1157,7.9925,4 
15.5339,17.9523,1 
15.8893,20.4318,1 
16.2195,18.3721,1 
18.5451,18.3245,1 
16.9499,19.7797,1 
17.6216,17.8096,1 
15.4191,19.0745,1 
16.7512,18.0950,1 
17.1403,17.2611,1 
15.1253,19.0913,1 
15.2120,18.6967,1 
16.9360,17.2051,1 
16.5134,18.0866,1 
15.9425,17.8516,1 
16.8548,19.2116,1 
15.2316,19.2592,1 
18.1310,19.6370,1 
17.0507,16.8497,1 
18.2401,17.4654,1 
17.7923,17.5018,1 
17.3110,19.7266,1 
16.5525,17.2807,1 
17.2326,19.8665,1 
17.3921,19.3096,1 
15.4583,17.4010,1 
16.8940,19.6958,1 
16.3399,17.6529,1 
18.1366,18.3105,1 
15.0945,19.6230,1 
16.3399,18.6995,1 
16.8240,20.1491,1 
16.5777,19.3264,1 
15.2120,19.2312,1 
18.1477,20.1072,1 
15.9676,18.7891,1 
17.9127,17.2667,1 
17.5237,17.0792,1 
15.9564,17.6613,1 
15.9984,17.4878,1 
15.5143,18.0559,1 
15.6738,20.3562,1 
17.4901,20.5465,1 
17.9910,18.0838,1 
15.9956,17.8404,1 
15.1029,17.9803,1 
18.2065,18.3301,1 
16.5665,20.7004,1 
16.7121,17.3478,1 
16.0684,19.7769,1 
17.0955,19.6958,1 
17.3026,19.8105,1 
15.3128,18.2685,1 
16.5917,20.4905,1 
15.6682,17.8572,1 
16.1216,18.6519,1 
16.1803,17.0428,1 
18.1477,17.7368,1 
18.0862,17.7312,1 
17.9770,18.5540,1 
18.5172,17.9411,1 
15.2708,18.8366,1 
16.0348,19.4187,1 
16.6421,16.9617,1 
15.8333,19.3124,1 
17.4173,18.9346,1 
16.7540,17.8236,1 
15.1504,19.2900,1 
18.3996,19.7322,1 
14.8762,18.7275,1 
15.8305,19.6678,1 
16.4798,17.0484,1 
16.9052,20.4598,1 
15.4275,18.7359,1 
16.0656,17.8488,1 
17.5349,17.8684,1 
17.0115,19.4215,1 
17.1654,19.0045,1 
16.3035,19.2536,1 
15.6598,18.2797,1 
16.3203,19.0269,1 
16.3538,18.6491,1 
16.9555,19.0493,1 
